STATE,SEX,AGEGRP,NMEMB,YEAR
California,2,30_39,333758,2013
California,1,40_49,357289,2013
California,2,40_49,392922,2013
California,1,50_59,379644,2013
California,2,50_59,426616,2013
California,1,60_69,128923,2013
California,2,60_69,146293,2013
Colorado,1,00_04,12919,2013
Colorado,2,00_04,12029,2013
Colorado,1,05_09,14735,2013
Colorado,2,05_09,14098,2013
Colorado,1,10_19,30724,2013
Colorado,2,10_19,29236,2013
Colorado,1,20_29,25904,2013
Colorado,2,20_29,27480,2013
Colorado,1,30_39,30213,2013
Colorado,2,30_39,32749,2013
Colorado,1,40_49,33951,2013
Colorado,2,40_49,35685,2013
Colorado,1,50_59,35948,2013
Colorado,2,50_59,39497,2013
Colorado,1,60_69,12441,2013
Colorado,2,60_69,14511,2013
Connecticut,1,00_04,12237,2013
Connecticut,2,00_04,11736,2013
Connecticut,1,05_09,16384,2013
Connecticut,2,05_09,15758,2013
Connecticut,1,10_19,48288,2013
Connecticut,2,10_19,45743,2013
Connecticut,1,20_29,38639,2013
Connecticut,2,20_29,36933,2013
Connecticut,1,30_39,32402,2013
Connecticut,2,30_39,34989,2013
Connecticut,1,40_49,50328,2013
Connecticut,2,40_49,54736,2013
Connecticut,1,50_59,59574,2013
Connecticut,2,50_59,63119,2013
Connecticut,1,60_69,20040,2013
Connecticut,2,60_69,21150,2013
Delaware,1,00_04,4056,2013
Delaware,2,00_04,3835,2013
Delaware,1,05_09,4859,2013
Delaware,2,05_09,4804,2013
Delaware,1,10_19,11364,2013
Delaware,2,10_19,10878,2013
Delaware,1,20_29,8678,2013
Delaware,2,20_29,9175,2013
Delaware,1,30_39,8239,2013
Delaware,2,30_39,10510,2013
Delaware,1,40_49,10971,2013
Delaware,2,40_49,13391,2013
Delaware,1,50_59,11838,2013
Delaware,2,50_59,14643,2013
Delaware,1,60_69,4395,2013
Delaware,2,60_69,5484,2013
Florida,1,00_04,34136,2013
Florida,2,00_04,32358,2013
Florida,1,05_09,42174,2013
Florida,2,05_09,40276,2013
Florida,1,10_19,100656,2013
Florida,2,10_19,98006,2013
Florida,1,20_29,87555,2013
Florida,2,20_29,96775,2013
Florida,1,30_39,89651,2013
Florida,2,30_39,105658,2013
Florida,1,40_49,117466,2013
Florida,2,40_49,134031,2013
Florida,1,50_59,121513,2013
Florida,2,50_59,145740,2013
Florida,1,60_69,41895,2013
Florida,2,60_69,51668,2013
Georgia,1,00_04,35496,2013
Georgia,2,00_04,34055,2013
Georgia,1,05_09,46155,2013
Georgia,2,05_09,44344,2013
Georgia,1,10_19,113954,2013
Georgia,2,10_19,109587,2013
Georgia,1,20_29,87758,2013
Georgia,2,20_29,98050,2013
Georgia,1,30_39,90352,2013
Georgia,2,30_39,120263,2013
Georgia,1,40_49,122859,2013
Georgia,2,40_49,154707,2013
Georgia,1,50_59,123881,2013
Georgia,2,50_59,159657,2013
Georgia,1,60_69,44253,2013
Georgia,2,60_69,57372,2013
Hawaii,1,00_04,67,2013
Hawaii,2,00_04,65,2013
Hawaii,1,05_09,95,2013
Hawaii,2,05_09,94,2013
Hawaii,1,10_19,221,2013
Hawaii,2,10_19,244,2013
Hawaii,1,20_29,199,2013
Hawaii,2,20_29,205,2013
Hawaii,1,30_39,191,2013
Hawaii,2,30_39,174,2013
Hawaii,1,40_49,267,2013
Hawaii,2,40_49,304,2013
Hawaii,1,50_59,471,2013
Hawaii,2,50_59,538,2013
Hawaii,1,60_69,355,2013
Hawaii,2,60_69,472,2013
Idaho,1,00_04,9125,2013
Idaho,2,00_04,8942,2013
Idaho,1,05_09,11382,2013
Idaho,2,05_09,10706,2013
Idaho,1,10_19,25068,2013
Idaho,2,10_19,24026,2013
Idaho,1,20_29,18365,2013
Idaho,2,20_29,18584,2013
Idaho,1,30_39,19423,2013
Idaho,2,30_39,20883,2013
Idaho,1,40_49,21445,2013
Idaho,2,40_49,23624,2013
Idaho,1,50_59,25397,2013
Idaho,2,50_59,28475,2013
Idaho,1,60_69,9180,2013
Idaho,2,60_69,10313,2013
Illinois,1,00_04,22915,2013
Illinois,2,00_04,21882,2013
Illinois,1,05_09,28033,2013
Illinois,2,05_09,26638,2013
Illinois,1,10_19,65852,2013
Illinois,2,10_19,62751,2013
Illinois,1,20_29,57005,2013
Illinois,2,20_29,52543,2013
Illinois,1,30_39,57252,2013
Illinois,2,30_39,57572,2013
Illinois,1,40_49,69065,2013
Illinois,2,40_49,70896,2013
Illinois,1,50_59,73620,2013
Illinois,2,50_59,78740,2013
Illinois,1,60_69,25289,2013
Illinois,2,60_69,26417,2013
Indiana,1,00_04,32213,2013
Indiana,2,00_04,30365,2013
Indiana,1,05_09,40900,2013
Indiana,2,05_09,38907,2013
Indiana,1,10_19,97127,2013
Indiana,2,10_19,94092,2013
Indiana,1,20_29,75115,2013
Indiana,2,20_29,75025,2013
Indiana,1,30_39,76447,2013
Indiana,2,30_39,81167,2013
Indiana,1,40_49,95667,2013
Indiana,2,40_49,101782,2013
Indiana,1,50_59,109505,2013
Indiana,2,50_59,120837,2013
Indiana,1,60_69,39263,2013
Indiana,2,60_69,43688,2013
Iowa,1,00_04,6219,2013
Iowa,2,00_04,5834,2013
Iowa,1,05_09,7077,2013
Iowa,2,05_09,6820,2013
Iowa,1,10_19,16492,2013
Iowa,2,10_19,15678,2013
Iowa,1,20_29,15063,2013
Iowa,2,20_29,14707,2013
Iowa,1,30_39,14532,2013
Iowa,2,30_39,14374,2013
Iowa,1,40_49,16434,2013
Iowa,2,40_49,16307,2013
Iowa,1,50_59,16774,2013
Iowa,2,50_59,16816,2013
Iowa,1,60_69,5208,2013
Iowa,2,60_69,5106,2013
Kansas,1,00_04,5739,2013
Kansas,2,00_04,5410,2013
Kansas,1,05_09,7030,2013
Kansas,2,05_09,6748,2013
Kansas,1,10_19,16170,2013
Kansas,2,10_19,15449,2013
Kansas,1,20_29,12113,2013
Kansas,2,20_29,12352,2013
Kansas,1,30_39,12403,2013
Kansas,2,30_39,12710,2013
Kansas,1,40_49,14960,2013
Kansas,2,40_49,15201,2013
Kansas,1,50_59,15707,2013
Kansas,2,50_59,16475,2013
Kansas,1,60_69,5041,2013
Kansas,2,60_69,5065,2013
Kentucky,1,00_04,13775,2013
Kentucky,2,00_04,13131,2013
Kentucky,1,05_09,17611,2013
Kentucky,2,05_09,16851,2013
Kentucky,1,10_19,41654,2013
Kentucky,2,10_19,39985,2013
Kentucky,1,20_29,33578,2013
Kentucky,2,20_29,33293,2013
Kentucky,1,30_39,37162,2013
Kentucky,2,30_39,37967,2013
Kentucky,1,40_49,46987,2013
Kentucky,2,40_49,47157,2013
Kentucky,1,50_59,47316,2013
Kentucky,2,50_59,49419,2013
Kentucky,1,60_69,15257,2013
Kentucky,2,60_69,15529,2013
Louisiana,1,00_04,21439,2013
Louisiana,2,00_04,20437,2013
Louisiana,1,05_09,26079,2013
Louisiana,2,05_09,25035,2013
Louisiana,1,10_19,63009,2013
Louisiana,2,10_19,60916,2013
Louisiana,1,20_29,57308,2013
Louisiana,2,20_29,58515,2013
Louisiana,1,30_39,57068,2013
Louisiana,2,30_39,65114,2013
Louisiana,1,40_49,69183,2013
Louisiana,2,40_49,80235,2013
Louisiana,1,50_59,82764,2013
Louisiana,2,50_59,99705,2013
Louisiana,1,60_69,30434,2013
Louisiana,2,60_69,37040,2013
Maine,1,00_04,3017,2013
Maine,2,00_04,2896,2013
Maine,1,05_09,4088,2013
Maine,2,05_09,3857,2013
Maine,1,10_19,11572,2013
Maine,2,10_19,11418,2013
Maine,1,20_29,9408,2013
Maine,2,20_29,9790,2013
Maine,1,30_39,8584,2013
Maine,2,30_39,10195,2013
Maine,1,40_49,13643,2013
Maine,2,40_49,15132,2013
Maine,1,50_59,17197,2013
Maine,2,50_59,19502,2013
Maine,1,60_69,6120,2013
Maine,2,60_69,7248,2013
Maryland,1,00_04,7314,2013
Maryland,2,00_04,7236,2013
Maryland,1,05_09,8490,2013
Maryland,2,05_09,8202,2013
Maryland,1,10_19,19649,2013
Maryland,2,10_19,18825,2013
Maryland,1,20_29,18582,2013
Maryland,2,20_29,17495,2013
Maryland,1,30_39,18581,2013
Maryland,2,30_39,19340,2013
Maryland,1,40_49,22120,2013
Maryland,2,40_49,23389,2013
Maryland,1,50_59,23389,2013
Maryland,2,50_59,24794,2013
Maryland,1,60_69,7152,2013
Maryland,2,60_69,8093,2013
Massachusetts,1,00_04,13907,2013
Massachusetts,2,00_04,13106,2013
Massachusetts,1,05_09,16141,2013
Massachusetts,2,05_09,15528,2013
Massachusetts,1,10_19,34610,2013
Massachusetts,2,10_19,33820,2013
Massachusetts,1,20_29,29607,2013
Massachusetts,2,20_29,30066,2013
Massachusetts,1,30_39,32413,2013
Massachusetts,2,30_39,35190,2013
Massachusetts,1,40_49,40967,2013
Massachusetts,2,40_49,43240,2013
Massachusetts,1,50_59,40336,2013
Massachusetts,2,50_59,43749,2013
Massachusetts,1,60_69,13003,2013
Massachusetts,2,60_69,14221,2013
Michigan,1,00_04,28781,2013
Michigan,2,00_04,27239,2013
Michigan,1,05_09,37511,2013
Michigan,2,05_09,35902,2013
Michigan,1,10_19,93097,2013
Michigan,2,10_19,89876,2013
Michigan,1,20_29,68205,2013
Michigan,2,20_29,70316,2013
Michigan,1,30_39,61972,2013
Michigan,2,30_39,70581,2013
Michigan,1,40_49,88138,2013
Michigan,2,40_49,97255,2013
Michigan,1,50_59,111037,2013
Michigan,2,50_59,128485,2013
Michigan,1,60_69,50087,2013
Michigan,2,60_69,59551,2013
Minnesota,1,00_04,11481,2013
Minnesota,2,00_04,10910,2013
Minnesota,1,05_09,12475,2013
Minnesota,2,05_09,12200,2013
Minnesota,1,10_19,24514,2013
Minnesota,2,10_19,23368,2013
Minnesota,1,20_29,21448,2013
Minnesota,2,20_29,22077,2013
Minnesota,1,30_39,24532,2013
Minnesota,2,30_39,25086,2013
Minnesota,1,40_49,25943,2013
Minnesota,2,40_49,26083,2013
Minnesota,1,50_59,25649,2013
Minnesota,2,50_59,25928,2013
Minnesota,1,60_69,7379,2013
Minnesota,2,60_69,7554,2013
Mississippi,1,00_04,6479,2013
Mississippi,2,00_04,6206,2013
Mississippi,1,05_09,8250,2013
Mississippi,2,05_09,7669,2013
Mississippi,1,10_19,19806,2013
Mississippi,2,10_19,18790,2013
Mississippi,1,20_29,16927,2013
Mississippi,2,20_29,20917,2013
Mississippi,1,30_39,18901,2013
Mississippi,2,30_39,28629,2013
Mississippi,1,40_49,23413,2013
Mississippi,2,40_49,34416,2013
Mississippi,1,50_59,25929,2013
Mississippi,2,50_59,37841,2013
Mississippi,1,60_69,9210,2013
Mississippi,2,60_69,12749,2013
Missouri,1,00_04,16884,2013
Missouri,2,00_04,15893,2013
Missouri,1,05_09,20332,2013
Missouri,2,05_09,19260,2013
Missouri,1,10_19,47713,2013
Missouri,2,10_19,46025,2013
Missouri,1,20_29,38508,2013
Missouri,2,20_29,41174,2013
Missouri,1,30_39,37855,2013
Missouri,2,30_39,44188,2013
Missouri,1,40_49,45488,2013
Missouri,2,40_49,54008,2013
Missouri,1,50_59,53092,2013
Missouri,2,50_59,63411,2013
Missouri,1,60_69,17988,2013
Missouri,2,60_69,21753,2013
Montana,1,00_04,6009,2013
Montana,2,00_04,5776,2013
Montana,1,05_09,6898,2013
Montana,2,05_09,6526,2013
Montana,1,10_19,13711,2013
Montana,2,10_19,13069,2013
Montana,1,20_29,9285,2013
Montana,2,20_29,10168,2013
Montana,1,30_39,10203,2013
Montana,2,30_39,11056,2013
Montana,1,40_49,10973,2013
Montana,2,40_49,12356,2013
Montana,1,50_59,14637,2013
Montana,2,50_59,16975,2013
Montana,1,60_69,5473,2013
Montana,2,60_69,6022,2013
Nebraska,1,00_04,3280,2013
Nebraska,2,00_04,3035,2013
Nebraska,1,05_09,3739,2013
Nebraska,2,05_09,3590,2013
Nebraska,1,10_19,7947,2013
Nebraska,2,10_19,7574,2013
Nebraska,1,20_29,6808,2013
Nebraska,2,20_29,6542,2013
Nebraska,1,30_39,7250,2013
Nebraska,2,30_39,7108,2013
Nebraska,1,40_49,7404,2013
Nebraska,2,40_49,7370,2013
Nebraska,1,50_59,7506,2013
Nebraska,2,50_59,7350,2013
Nebraska,1,60_69,2042,2013
Nebraska,2,60_69,2090,2013
Nevada,1,00_04,6344,2013
Nevada,2,00_04,5875,2013
Nevada,1,05_09,7396,2013
Nevada,2,05_09,7149,2013
Nevada,1,10_19,16725,2013
Nevada,2,10_19,15999,2013
Nevada,1,20_29,13045,2013
Nevada,2,20_29,13966,2013
Nevada,1,30_39,14602,2013
Nevada,2,30_39,15293,2013
Nevada,1,40_49,17435,2013
Nevada,2,40_49,17706,2013
Nevada,1,50_59,16278,2013
Nevada,2,50_59,17232,2013
Nevada,1,60_69,5456,2013
Nevada,2,60_69,6323,2013
New Hampshire,1,00_04,3877,2013
New Hampshire,2,00_04,3610,2013
New Hampshire,1,05_09,5129,2013
New Hampshire,2,05_09,4843,2013
New Hampshire,1,10_19,13888,2013
New Hampshire,2,10_19,13386,2013
New Hampshire,1,20_29,10782,2013
New Hampshire,2,20_29,10987,2013
New Hampshire,1,30_39,10137,2013
New Hampshire,2,30_39,11286,2013
New Hampshire,1,40_49,15764,2013
New Hampshire,2,40_49,17161,2013
New Hampshire,1,50_59,18362,2013
New Hampshire,2,50_59,20033,2013
New Hampshire,1,60_69,6345,2013
New Hampshire,2,60_69,6779,2013
New Jersey,1,00_04,22248,2013
New Jersey,2,00_04,21147,2013
New Jersey,1,05_09,26980,2013
New Jersey,2,05_09,25941,2013
New Jersey,1,10_19,58594,2013
New Jersey,2,10_19,56352,2013
New Jersey,1,20_29,43427,2013
New Jersey,2,20_29,43802,2013
New Jersey,1,30_39,47320,2013
New Jersey,2,30_39,53026,2013
New Jersey,1,40_49,65294,2013
New Jersey,2,40_49,69931,2013
New Jersey,1,50_59,62435,2013
New Jersey,2,50_59,67020,2013
New Jersey,1,60_69,19068,2013
New Jersey,2,60_69,20630,2013
New Mexico,1,00_04,5494,2013
New Mexico,2,00_04,5285,2013
New Mexico,1,05_09,7224,2013
New Mexico,2,05_09,6900,2013
New Mexico,1,10_19,17407,2013
New Mexico,2,10_19,17155,2013
New Mexico,1,20_29,15145,2013
New Mexico,2,20_29,15508,2013
New Mexico,1,30_39,15435,2013
New Mexico,2,30_39,17493,2013
New Mexico,1,40_49,18891,2013
New Mexico,2,40_49,21513,2013
New Mexico,1,50_59,21515,2013
New Mexico,2,50_59,25259,2013
New Mexico,1,60_69,7554,2013
New Mexico,2,60_69,8597,2013
New York,1,00_04,68782,2013
New York,2,00_04,65477,2013
New York,1,05_09,81330,2013
New York,2,05_09,78250,2013
New York,1,10_19,200707,2013
New York,2,10_19,193265,2013
New York,1,20_29,173597,2013
New York,2,20_29,179839,2013
New York,1,30_39,166068,2013
New York,2,30_39,187560,2013
New York,1,40_49,223862,2013
New York,2,40_49,250148,2013
New York,1,50_59,252776,2013
New York,2,50_59,286421,2013
New York,1,60_69,89730,2013
New York,2,60_69,103302,2013
North Carolina,1,00_04,17927,2013
North Carolina,2,00_04,16914,2013
North Carolina,1,05_09,23100,2013
North Carolina,2,05_09,22410,2013
North Carolina,1,10_19,52744,2013
North Carolina,2,10_19,50909,2013
North Carolina,1,20_29,39745,2013
North Carolina,2,20_29,42135,2013
North Carolina,1,30_39,47102,2013
North Carolina,2,30_39,54013,2013
North Carolina,1,40_49,63195,2013
North Carolina,2,40_49,67766,2013
North Carolina,1,50_59,58774,2013
North Carolina,2,50_59,63961,2013
North Carolina,1,60_69,18091,2013
North Carolina,2,60_69,20221,2013
North Dakota,1,00_04,704,2013
North Dakota,2,00_04,651,2013
North Dakota,1,05_09,723,2013
North Dakota,2,05_09,691,2013
North Dakota,1,10_19,1379,2013
North Dakota,2,10_19,1372,2013
North Dakota,1,20_29,1665,2013
North Dakota,2,20_29,1334,2013
North Dakota,1,30_39,1615,2013
North Dakota,2,30_39,1357,2013
North Dakota,1,40_49,1471,2013
North Dakota,2,40_49,1255,2013
North Dakota,1,50_59,1576,2013
North Dakota,2,50_59,1551,2013
North Dakota,1,60_69,503,2013
North Dakota,2,60_69,432,2013
Ohio,1,00_04,45076,2013
Ohio,2,00_04,42888,2013
Ohio,1,05_09,56691,2013
Ohio,2,05_09,53796,2013
Ohio,1,10_19,136007,2013
Ohio,2,10_19,130574,2013
Ohio,1,20_29,104723,2013
Ohio,2,20_29,105767,2013
Ohio,1,30_39,106702,2013
Ohio,2,30_39,114749,2013
Ohio,1,40_49,137256,2013
Ohio,2,40_49,147626,2013
Ohio,1,50_59,151172,2013
Ohio,2,50_59,167130,2013
Ohio,1,60_69,50632,2013
Ohio,2,60_69,55129,2013
Oklahoma,1,00_04,5415,2013
Oklahoma,2,00_04,5332,2013
Oklahoma,1,05_09,6872,2013
Oklahoma,2,05_09,6569,2013
Oklahoma,1,10_19,16296,2013
Oklahoma,2,10_19,15928,2013
Oklahoma,1,20_29,14065,2013
Oklahoma,2,20_29,14022,2013
Oklahoma,1,30_39,14293,2013
Oklahoma,2,30_39,14442,2013
Oklahoma,1,40_49,16110,2013
Oklahoma,2,40_49,16690,2013
Oklahoma,1,50_59,18653,2013
Oklahoma,2,50_59,19683,2013
Oklahoma,1,60_69,5985,2013
Oklahoma,2,60_69,6242,2013
Oregon,1,00_04,10976,2013
Oregon,2,00_04,10342,2013
Oregon,1,05_09,12662,2013
Oregon,2,05_09,12087,2013
Oregon,1,10_19,28390,2013
Oregon,2,10_19,27327,2013
Oregon,1,20_29,21959,2013
Oregon,2,20_29,23593,2013
Oregon,1,30_39,25102,2013
Oregon,2,30_39,28522,2013
Oregon,1,40_49,28175,2013
Oregon,2,40_49,31336,2013
Oregon,1,50_59,30760,2013
Oregon,2,50_59,36142,2013
Oregon,1,60_69,11551,2013
Oregon,2,60_69,13142,2013
Pennsylvania,1,00_04,25555,2013
Pennsylvania,2,00_04,24526,2013
Pennsylvania,1,05_09,31300,2013
Pennsylvania,2,05_09,29975,2013
Pennsylvania,1,10_19,73145,2013
Pennsylvania,2,10_19,70746,2013
Pennsylvania,1,20_29,64480,2013
Pennsylvania,2,20_29,63228,2013
Pennsylvania,1,30_39,63735,2013
Pennsylvania,2,30_39,67329,2013
Pennsylvania,1,40_49,85738,2013
Pennsylvania,2,40_49,90304,2013
Pennsylvania,1,50_59,93931,2013
Pennsylvania,2,50_59,100841,2013
Pennsylvania,1,60_69,31910,2013
Pennsylvania,2,60_69,34404,2013
Rhode Island,1,00_04,1515,2013
Rhode Island,2,00_04,1423,2013
Rhode Island,1,05_09,1791,2013
Rhode Island,2,05_09,1750,2013
Rhode Island,1,10_19,3941,2013
Rhode Island,2,10_19,3677,2013
Rhode Island,1,20_29,3977,2013
Rhode Island,2,20_29,4027,2013
Rhode Island,1,30_39,4150,2013
Rhode Island,2,30_39,4222,2013
Rhode Island,1,40_49,4791,2013
Rhode Island,2,40_49,4972,2013
Rhode Island,1,50_59,5509,2013
Rhode Island,2,50_59,5212,2013
Rhode Island,1,60_69,1715,2013
Rhode Island,2,60_69,1596,2013
South Carolina,1,00_04,25588,2013
South Carolina,2,00_04,24196,2013
South Carolina,1,05_09,32037,2013
South Carolina,2,05_09,30734,2013
South Carolina,1,10_19,75969,2013
South Carolina,2,10_19,73166,2013
South Carolina,1,20_29,63323,2013
South Carolina,2,20_29,68541,2013
South Carolina,1,30_39,66989,2013
South Carolina,2,30_39,80295,2013
South Carolina,1,40_49,84371,2013
South Carolina,2,40_49,100356,2013
South Carolina,1,50_59,90076,2013
South Carolina,2,50_59,112307,2013
South Carolina,1,60_69,32932,2013
South Carolina,2,60_69,41748,2013
South Dakota,1,00_04,1238,2013
South Dakota,2,00_04,1204,2013
South Dakota,1,05_09,1423,2013
South Dakota,2,05_09,1334,2013
South Dakota,1,10_19,2885,2013
South Dakota,2,10_19,2746,2013
South Dakota,1,20_29,2460,2013
South Dakota,2,20_29,2641,2013
South Dakota,1,30_39,2642,2013
South Dakota,2,30_39,2788,2013
South Dakota,1,40_49,2715,2013
South Dakota,2,40_49,2742,2013
South Dakota,1,50_59,2935,2013
South Dakota,2,50_59,2972,2013
South Dakota,1,60_69,995,2013
South Dakota,2,60_69,1019,2013
Tennessee,1,00_04,18413,2013
Tennessee,2,00_04,17255,2013
Tennessee,1,05_09,23228,2013
Tennessee,2,05_09,22100,2013
Tennessee,1,10_19,55450,2013
Tennessee,2,10_19,53559,2013
Tennessee,1,20_29,42935,2013
Tennessee,2,20_29,47583,2013
Tennessee,1,30_39,44406,2013
Tennessee,2,30_39,54807,2013
Tennessee,1,40_49,56983,2013
Tennessee,2,40_49,69037,2013
Tennessee,1,50_59,62863,2013
Tennessee,2,50_59,78819,2013
Tennessee,1,60_69,23221,2013
Tennessee,2,60_69,28623,2013
Texas,1,00_04,54923,2013
Texas,2,00_04,52195,2013
Texas,1,05_09,67644,2013
Texas,2,05_09,64644,2013
Texas,1,10_19,151128,2013
Texas,2,10_19,145660,2013
Texas,1,20_29,118622,2013
Texas,2,20_29,129731,2013
Texas,1,30_39,128532,2013
Texas,2,30_39,147386,2013
Texas,1,40_49,147559,2013
Texas,2,40_49,161107,2013
Texas,1,50_59,148575,2013
Texas,2,50_59,164159,2013
Texas,1,60_69,45514,2013
Texas,2,60_69,48965,2013
Utah,1,00_04,9964,2013
Utah,2,00_04,9488,2013
Utah,1,05_09,11628,2013
Utah,2,05_09,10823,2013
Utah,1,10_19,22541,2013
Utah,2,10_19,21310,2013
Utah,1,20_29,16738,2013
Utah,2,20_29,17387,2013
Utah,1,30_39,17457,2013
Utah,2,30_39,18225,2013
Utah,1,40_49,14831,2013
Utah,2,40_49,15122,2013
Utah,1,50_59,14782,2013
Utah,2,50_59,15803,2013
Utah,1,60_69,4905,2013
Utah,2,60_69,5175,2013
Vermont,1,00_04,369,2013
Vermont,2,00_04,339,2013
Vermont,1,05_09,517,2013
Vermont,2,05_09,453,2013
Vermont,1,10_19,1340,2013
Vermont,2,10_19,1236,2013
Vermont,1,20_29,1303,2013
Vermont,2,20_29,1061,2013
Vermont,1,30_39,1160,2013
Vermont,2,30_39,1004,2013
Vermont,1,40_49,1755,2013
Vermont,2,40_49,1689,2013
Vermont,1,50_59,2370,2013
Vermont,2,50_59,2256,2013
Vermont,1,60_69,894,2013
Vermont,2,60_69,882,2013
Virginia,1,00_04,17043,2013
Virginia,2,00_04,16180,2013
Virginia,1,05_09,20492,2013
Virginia,2,05_09,19852,2013
Virginia,1,10_19,45609,2013
Virginia,2,10_19,43680,2013
Virginia,1,20_29,39579,2013
Virginia,2,20_29,39440,2013
Virginia,1,30_39,40763,2013
Virginia,2,30_39,44287,2013
Virginia,1,40_49,50783,2013
Virginia,2,40_49,54286,2013
Virginia,1,50_59,51527,2013
Virginia,2,50_59,54322,2013
Virginia,1,60_69,15214,2013
Virginia,2,60_69,16356,2013
Washington,1,00_04,14986,2013
Washington,2,00_04,14236,2013
Washington,1,05_09,17554,2013
Washington,2,05_09,16849,2013
Washington,1,10_19,45424,2013
Washington,2,10_19,43426,2013
Washington,1,20_29,40551,2013
Washington,2,20_29,39243,2013
Washington,1,30_39,34548,2013
Washington,2,30_39,37918,2013
Washington,1,40_49,45710,2013
Washington,2,40_49,50912,2013
Washington,1,50_59,58548,2013
Washington,2,50_59,62532,2013
Washington,1,60_69,17562,2013
Washington,2,60_69,18859,2013
Washington DC,1,00_04,420,2013
Washington DC,2,00_04,411,2013
Washington DC,1,05_09,356,2013
Washington DC,2,05_09,301,2013
Washington DC,1,10_19,487,2013
Washington DC,2,10_19,558,2013
Washington DC,1,20_29,1512,2013
Washington DC,2,20_29,1676,2013
Washington DC,1,30_39,1903,2013
Washington DC,2,30_39,1828,2013
Washington DC,1,40_49,1288,2013
Washington DC,2,40_49,1220,2013
Washington DC,1,50_59,903,2013
Washington DC,2,50_59,912,2013
Washington DC,1,60_69,278,2013
Washington DC,2,60_69,393,2013
West Virginia,1,00_04,2455,2013
West Virginia,2,00_04,2363,2013
West Virginia,1,05_09,3288,2013
West Virginia,2,05_09,3004,2013
West Virginia,1,10_19,7529,2013
West Virginia,2,10_19,7182,2013
West Virginia,1,20_29,6024,2013
West Virginia,2,20_29,5719,2013
West Virginia,1,30_39,7372,2013
West Virginia,2,30_39,6501,2013
West Virginia,1,40_49,8757,2013
West Virginia,2,40_49,7951,2013
West Virginia,1,50_59,9919,2013
West Virginia,2,50_59,9724,2013
West Virginia,1,60_69,3541,2013
West Virginia,2,60_69,3670,2013
Wisconsin,1,00_04,14753,2013
Wisconsin,2,00_04,14309,2013
Wisconsin,1,05_09,17748,2013
Wisconsin,2,05_09,17244,2013
Wisconsin,1,10_19,40627,2013
Wisconsin,2,10_19,39270,2013
Wisconsin,1,20_29,32619,2013
Wisconsin,2,20_29,34148,2013
Wisconsin,1,30_39,33251,2013
Wisconsin,2,30_39,36101,2013
Wisconsin,1,40_49,41455,2013
Wisconsin,2,40_49,44339,2013
Wisconsin,1,50_59,47583,2013
Wisconsin,2,50_59,52022,2013
Wisconsin,1,60_69,14678,2013
Wisconsin,2,60_69,15746,2013
Wyoming,1,00_04,925,2013
Wyoming,2,00_04,901,2013
Wyoming,1,05_09,1060,2013
Wyoming,2,05_09,1017,2013
Wyoming,1,10_19,2266,2013
Wyoming,2,10_19,2152,2013
Wyoming,1,20_29,2088,2013
Wyoming,2,20_29,1993,2013
Wyoming,1,30_39,2125,2013
Wyoming,2,30_39,1946,2013
Wyoming,1,40_49,1917,2013
Wyoming,2,40_49,1808,2013
Wyoming,1,50_59,2488,2013
Wyoming,2,50_59,2513,2013
Wyoming,1,60_69,787,2013
Wyoming,2,60_69,769,2013
Alabama,1,00_04,7937,2014
Alabama,2,00_04,7793,2014
Alabama,1,05_09,10461,2014
Alabama,2,05_09,9962,2014
Alabama,1,10_19,27038,2014
Alabama,2,10_19,26026,2014
Alabama,1,20_29,24490,2014
Alabama,2,20_29,24245,2014
Alabama,1,30_39,24419,2014
Alabama,2,30_39,26581,2014
Alabama,1,40_49,30145,2014
Alabama,2,40_49,31985,2014
Alabama,1,50_59,34512,2014
Alabama,2,50_59,37820,2014
Alabama,1,60_69,12841,2014
Alabama,2,60_69,13589,2014
Alaska,1,00_04,832,2014
Alaska,2,00_04,744,2014
Alaska,1,05_09,975,2014
Alaska,2,05_09,856,2014
Alaska,1,10_19,2076,2014
Alaska,2,10_19,2017,2014
Alaska,1,20_29,2208,2014
Alaska,2,20_29,2274,2014
Alaska,1,30_39,2026,2014
Alaska,2,30_39,2119,2014
Alaska,1,40_49,2154,2014
Alaska,2,40_49,2215,2014
Alaska,1,50_59,2453,2014
Alaska,2,50_59,2513,2014
Alaska,1,60_69,682,2014
Alaska,2,60_69,640,2014
Arizona,1,00_04,12714,2014
Arizona,2,00_04,12147,2014
Arizona,1,05_09,15198,2014
Arizona,2,05_09,14520,2014
Arizona,1,10_19,31806,2014
Arizona,2,10_19,30803,2014
Arizona,1,20_29,27213,2014
Arizona,2,20_29,27856,2014
Arizona,1,30_39,30626,2014
Arizona,2,30_39,31421,2014
Arizona,1,40_49,32130,2014
Arizona,2,40_49,32473,2014
Arizona,1,50_59,30613,2014
